filename,subjectID,date,time,Condition,c_repeatagree3plus,n_game,p_hi_13_1,p_hi_13_2,p_lm_13_1,p_lm_13_2,p_lm_22_1,p_lm_22_2,p_lm_1,p_lm_2,p_rp_1,p_rp_2,p_inconsistent_13_1,p_inconsistent_13_2,p_inconsistent_22_1,p_inconsistent_22_2,p_inconsistent_1,p_inconsistent_2,Pattern_p_hi_h1_1,Pattern_p_hi_h1_2,Pattern_p_hi_h1_3,Pattern_p_hi_h1_4,Pattern_p_hi_h1_5,Pattern_p_hi_h1_6,Pattern_p_hi_h1_7,Pattern_p_lm_h1_1,Pattern_p_lm_h1_2,Pattern_p_lm_h1_3,Pattern_p_lm_h1_4,Pattern_p_lm_h1_5,Pattern_p_lm_h1_6,Pattern_p_lm_h1_7,Pattern_p_rp_h1_1,Pattern_p_rp_h1_2,Pattern_p_rp_h1_3,Pattern_p_rp_h1_4,Pattern_p_rp_h1_5,Pattern_p_rp_h1_6,Pattern_p_rp_h1_7,all_RT_h1_ 1,all_RT_h1_ 2,all_RT_h1_ 3,all_RT_h1_ 4,all_RT_h1_ 5,all_RT_h1_ 6,all_RT_h1_ 7,all_RT_h1_ 8,all_RT_h1_ 9,all_RT_h1_10,all_p_ac_h1_ 1,all_p_ac_h1_ 2,all_p_ac_h1_ 3,all_p_ac_h1_ 4,all_p_ac_h1_ 5,all_p_ac_h1_ 6,all_p_ac_h1_ 7,all_p_ac_h1_ 8,all_p_ac_h1_ 9,all_p_ac_h1_10,all_p_hi_h1_ 1,all_p_hi_h1_ 2,all_p_hi_h1_ 3,all_p_hi_h1_ 4,all_p_hi_h1_ 5,all_p_hi_h1_ 6,all_p_hi_h1_ 7,all_p_hi_h1_ 8,all_p_hi_h1_ 9,all_p_hi_h1_10,all_p_lm_h1_ 1,all_p_lm_h1_ 2,all_p_lm_h1_ 3,all_p_lm_h1_ 4,all_p_lm_h1_ 5,all_p_lm_h1_ 6,all_p_lm_h1_ 7,all_p_lm_h1_ 8,all_p_lm_h1_ 9,all_p_lm_h1_10,all_p_rp_h1_ 1,all_p_rp_h1_ 2,all_p_rp_h1_ 3,all_p_rp_h1_ 4,all_p_rp_h1_ 5,all_p_rp_h1_ 6,all_p_rp_h1_ 7,all_p_rp_h1_ 8,all_p_rp_h1_ 9,all_p_rp_h1_10,n_game_h1,Pattern_p_hi_h6_1,Pattern_p_hi_h6_2,Pattern_p_hi_h6_3,Pattern_p_hi_h6_4,Pattern_p_hi_h6_5,Pattern_p_hi_h6_6,Pattern_p_hi_h6_7,Pattern_p_lm_h6_1,Pattern_p_lm_h6_2,Pattern_p_lm_h6_3,Pattern_p_lm_h6_4,Pattern_p_lm_h6_5,Pattern_p_lm_h6_6,Pattern_p_lm_h6_7,Pattern_p_rp_h6_1,Pattern_p_rp_h6_2,Pattern_p_rp_h6_3,Pattern_p_rp_h6_4,Pattern_p_rp_h6_5,Pattern_p_rp_h6_6,Pattern_p_rp_h6_7,all_RT_h6_ 1,all_RT_h6_ 2,all_RT_h6_ 3,all_RT_h6_ 4,all_RT_h6_ 5,all_RT_h6_ 6,all_RT_h6_ 7,all_RT_h6_ 8,all_RT_h6_ 9,all_RT_h6_10,all_p_ac_h6_ 1,all_p_ac_h6_ 2,all_p_ac_h6_ 3,all_p_ac_h6_ 4,all_p_ac_h6_ 5,all_p_ac_h6_ 6,all_p_ac_h6_ 7,all_p_ac_h6_ 8,all_p_ac_h6_ 9,all_p_ac_h6_10,all_p_hi_h6_ 1,all_p_hi_h6_ 2,all_p_hi_h6_ 3,all_p_hi_h6_ 4,all_p_hi_h6_ 5,all_p_hi_h6_ 6,all_p_hi_h6_ 7,all_p_hi_h6_ 8,all_p_hi_h6_ 9,all_p_hi_h6_10,all_p_lm_h6_ 1,all_p_lm_h6_ 2,all_p_lm_h6_ 3,all_p_lm_h6_ 4,all_p_lm_h6_ 5,all_p_lm_h6_ 6,all_p_lm_h6_ 7,all_p_lm_h6_ 8,all_p_lm_h6_ 9,all_p_lm_h6_10,all_p_rp_h6_ 1,all_p_rp_h6_ 2,all_p_rp_h6_ 3,all_p_rp_h6_ 4,all_p_rp_h6_ 5,all_p_rp_h6_ 6,all_p_rp_h6_ 7,all_p_rp_h6_ 8,all_p_rp_h6_ 9,all_p_rp_h6_10,n_game_h6,p_ac,n_c10_correct,pvalue_ac
TMS_behavior_126_20190319T141803.mat,126,20190319,14:18:03,young,NaN,128,0.6875,0.59375,0.3125,0.53125,0.34375,0.4375,0.328125,0.484375,0.640625,0.609375,0.5,0.3125,0.4375,0.375,0.46875,0.34375,0.8,NaN,NaN,0.7,NaN,0.75,0.5,0.2,0.166666666666667,0.363636363636364,0.5,0.5,0.25,0.25,0.8,0.833333333333333,0.545454545454545,0.7,0.5,0.75,0.5,0.563616406374422,0.461985912123055,0.473260305700023,0.557972059732492,1.42699228395213,NaN,NaN,NaN,NaN,NaN,0.53125,0.46875,0.53125,0.34375,0.640625,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.5,0.625,0.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.666666666666667,0.607142857142857,0.328125,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.625,0.625,0.640625,1,1,1,1,1,64,0.625,NaN,NaN,0.7,NaN,0.5,0.5,0.375,1,0.25,0.7,0.5,0.5,0.5,0.625,0,0.75,0.7,0.666666666666667,0.5,0.5,0.646193628677793,0.448592980024841,0.54718203811899,0.555599852496016,1.23474766020445,0.880789175966129,0.73621717777678,0.752601466445412,0.682759179107961,0.688282812479883,0.53125,0.3125,0.5625,0.59375,0.546875,0.453125,0.625,0.453125,0.71875,0.5625,NaN,0.59375,0.692307692307692,0.625,0.59375,0.390625,0.5,0.484375,0.558139534883721,0.5,NaN,NaN,0.315789473684211,0.392857142857143,0.484375,0.444444444444444,0.380952380952381,0.515625,0.328125,0.453125,NaN,0.59375,0.6875,0.53125,0.609375,0.40625,0.515625,0.515625,0.515625,0.46875,64,0.5625,36,0.190866397396669
TMS_behavior_127_20190320T131208.mat,127,20190320,13:12:08,young,NaN,128,0.6875,0.625,0.0625,0.5,0,0.34375,0.03125,0.419354838709677,0.625,0.671875,0.125,0.625,0,0.1875,0.0625,0.40625,0.5,NaN,NaN,1,NaN,1,0.5,0.125,0,0,0,0,0,0,0.5,0.428571428571429,0.8,1,0.5,1,0.5,0.469196520059995,0.354877923071399,0.482298285513025,0.694423243377969,0.925217536565469,NaN,NaN,NaN,NaN,NaN,0.46875,0.40625,0.5625,0.4375,0.90625,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.75,0.5625,0.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.541666666666667,0.633333333333333,0.03125,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.46875,0.5,0.625,1,1,1,1,1,64,0.75,NaN,NaN,0.6,NaN,0.6,0.5,0.833333333333333,0.357142857142857,0.1,0.4,0.625,0.4,0.5,0.75,0.642857142857143,0.7,0.6,0.875,0.6,0.5,0.445686749428205,0.344339364099142,0.445046236183771,0.50895775828576,0.884836744444328,0.538742182969145,0.419148769291496,0.363930833764243,0.397985943271124,0.310438916982093,0.5,0.59375,0.5625,0.46875,0.546875,0.609375,0.65625,0.796875,0.671875,0.875,NaN,0.65625,0.818181818181818,0.5625,0.625,0.65625,0.515151515151515,0.34375,0.297872340425532,0.171875,NaN,NaN,0.428571428571429,0.586206896551724,0.419354838709677,0.34375,0.28125,0.15625,0.25,0.078125,NaN,0.65625,0.59375,0.59375,0.671875,0.71875,0.546875,0.421875,0.40625,0.265625,64,0.875,56,2.78133516218304e-10
TMS_behavior_128_20190321T081402.mat,128,20190321,08:14:02,young,NaN,128,0.470588235294118,0.533333333333333,0.352941176470588,0.4,0.1,0.352941176470588,0.234375,0.375,0.515625,0.5,0.352941176470588,0.266666666666667,0.2,0.470588235294118,0.28125,0.375,0.75,NaN,NaN,0,NaN,0.6,0.333333333333333,0.25,0.1,0.0714285714285714,0,0.166666666666667,0.6,0.333333333333333,0.75,0.3,0.642857142857143,0,0.166666666666667,0.6,0.666666666666667,0.488795588822541,0.479684392961644,0.635733873963545,0.708827581929654,0.953325201842745,NaN,NaN,NaN,NaN,NaN,0.59375,0.34375,0.4375,0.65625,0.765625,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.571428571428571,0.65625,0.470588235294118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.722222222222222,0.384615384615385,0.234375,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.53125,0.71875,0.515625,1,1,1,1,1,64,0.25,NaN,NaN,0.833333333333333,NaN,0.25,0.875,0.75,0.166666666666667,0.214285714285714,0.166666666666667,0.571428571428571,0.25,0.625,0.25,0.5,0.785714285714286,0.833333333333333,0.571428571428571,0.25,0.125,0.564558832331386,0.498175781174723,0.502821194637363,0.578401354825473,1.20471952440857,0.777421121660154,0.550711378395135,0.351550152994605,0.266165027878742,0.353444550080894,0.46875,0.4375,0.53125,0.53125,0.5625,0.625,0.78125,0.734375,0.734375,0.734375,NaN,0.46875,0.764705882352941,0.65625,0.533333333333333,0.46875,0.289473684210526,0.28125,0.1,0.203125,NaN,NaN,0.571428571428571,0.444444444444444,0.375,0.265625,0.21875,0.1875,0.238095238095238,0.203125,NaN,0.46875,0.71875,0.625,0.5,0.28125,0.3125,0.171875,0.21875,0.1875,64,0.734375,47,0.000113441191441632
TMS_behavior_129_20190322T121044.mat,129,20190322,12:10:44,young,NaN,128,0.433333333333333,0.411764705882353,0.1,0.117647058823529,0,0.0714285714285714,0.0483870967741935,0.0967741935483871,0.484375,0.546875,0.2,0.117647058823529,0,0.2,0.09375,0.15625,0.8,NaN,NaN,0,NaN,0.166666666666667,0.4,0,0,0,0,0,0.166666666666667,0.2,0.8,0.714285714285714,0.2,0,0.4,0.166666666666667,0.6,0.418852425016667,0.408808287646025,0.609051031826311,0.664102851993448,1.47605019858929,NaN,NaN,NaN,NaN,NaN,0.5625,0.46875,0.4375,0.625,0.859375,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.615384615384615,0.6875,0.433333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.631578947368421,0.423076923076923,0.0483870967741935,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.46875,0.625,0.484375,1,1,1,1,1,64,0.357142857142857,NaN,NaN,0,NaN,0.666666666666667,0.166666666666667,0.0714285714285714,0,0.2,1,0,0,0.166666666666667,0.357142857142857,0.625,0.4,0,0.666666666666667,0.666666666666667,0.833333333333333,0.431547258838691,0.435741318626242,0.519799445008175,0.521522349936276,1.39349145945016,0.991102712927386,0.687553388002925,0.603557391828872,0.574139610440398,0.591316798308981,0.53125,0.5,0.4375,0.5625,0.734375,0.75,0.65625,0.671875,0.546875,0.75,NaN,0.53125,0.8,0.5625,0.411764705882353,0.328125,0.4375,0.46875,0.510204081632653,0.40625,NaN,NaN,0.625,0.448275862068966,0.0967741935483871,0.171875,0.328125,0.333333333333333,0.4375,0.253968253968254,NaN,0.53125,0.5625,0.5625,0.546875,0.296875,0.40625,0.515625,0.625,0.578125,64,0.75,48,3.86653844064444e-05
TMS_behavior_12_20180322T121256.mat,12,20180322,12:12:56,old,NaN,128,0.0882352941176471,0.166666666666667,0.382352941176471,0.366666666666667,0,0,0.203125,0.183333333333333,0.484375,0.359375,0.176470588235294,0.2,0,0.117647058823529,0.09375,0.15625,0.0833333333333333,NaN,NaN,0,NaN,0.2,0,0.25,0,0,0.5,0,0.6,0.25,0.0833333333333333,0.75,0.625,0,0.666666666666667,0.2,1,0.659384839200357,0.559713373273553,0.64279744328087,1.03207564797049,2.09116396045283,NaN,NaN,NaN,NaN,NaN,0.46875,0.53125,0.53125,0.5,0.734375,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.666666666666667,0.59375,0.0882352941176471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.315789473684211,0.592592592592593,0.203125,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.5625,0.65625,0.484375,1,1,1,1,1,64,0.1,NaN,NaN,0,NaN,0.333333333333333,0.25,0.5,0,0,0,0,0.666666666666667,0.25,0.1,0.333333333333333,0.5,0,0.409090909090909,0.333333333333333,0.75,0.627333856442419,0.584576014669437,0.614080669511168,0.835198224362102,2.73992800625274,1.12175683026726,0.861462511689751,0.921558558256947,0.672499619824521,0.548888034718402,0.53125,0.40625,0.59375,0.5,0.796875,0.765625,0.8125,0.78125,0.78125,0.8125,NaN,0.4375,0.777777777777778,0.65625,0.166666666666667,0.109375,0.0350877192982456,0.0625,0.0476190476190476,0.015625,NaN,NaN,0.5,0.444444444444444,0.183333333333333,0.25,0.206349206349206,0.158730158730159,0.174603174603175,0.19047619047619,NaN,0.4375,0.625,0.40625,0.359375,0.0625,0.078125,0.03125,0.0625,0.03125,64,0.8125,52,2.28330534923771e-07
TMS_behavior_130_20190401T124729.mat,130,20190401,12:47:29,young,NaN,128,0.53125,0.4375,0.34375,0.3125,0.28125,0.3125,0.3125,0.3125,0.53125,0.5625,0.4375,0.375,0.4375,0.625,0.4375,0.5,0.833333333333333,NaN,NaN,0.5,NaN,0.5,0.375,0.5,0.25,0.214285714285714,0.357142857142857,0.357142857142857,0.5,0.125,0.833333333333333,0.75,0.5,0.5,0.357142857142857,0.5,0.625,0.750861952762008,0.687363086877056,0.845180931198001,0.928291497028482,1.97608245392506,NaN,NaN,NaN,NaN,NaN,0.46875,0.375,0.71875,0.5625,0.625,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.692307692307692,0.625,0.53125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.368421052631579,0.392857142857143,0.3125,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.71875,0.46875,0.53125,1,1,1,1,1,64,0.3,NaN,NaN,0.5,NaN,0.625,0.4,0.5,0.416666666666667,0.25,0,0.25,0.375,0.2,0.3,0.583333333333333,0.75,0.5,0.5,0.625,0.6,0.712075972443003,0.776230336656283,0.876313435720476,0.947876249498051,2.06992661096918,1.12741108571612,0.923512439292892,1.0786970583067,0.974487122814011,0.84513190758372,0.5625,0.46875,0.46875,0.4375,0.6875,0.6875,0.609375,0.5,0.578125,0.5625,NaN,0.59375,0.615384615384615,0.65625,0.4375,0.46875,0.595238095238095,0.5625,0.439024390243902,0.421875,NaN,NaN,0.5,0.62962962962963,0.3125,0.317460317460317,0.328125,0.484375,0.3125,0.328125,NaN,0.59375,0.5,0.65625,0.5625,0.375,0.359375,0.453125,0.484375,0.328125,64,0.5625,36,0.190866397396669
TMS_behavior_131_20190614T091814.mat,131,20190614,09:18:14,young,NaN,128,0.75,0.53125,0.0625,0.21875,0.0625,0.1875,0.0625,0.203125,0.625,0.484375,0.125,0.0625,0.125,0.25,0.125,0.15625,0.8,NaN,NaN,0.6,NaN,1,0.75,0.2,0,0.0454545454545455,0,0.25,0,0,0.8,1,0.5,0.6,0.75,1,0.25,0.459582384828991,0.381683249969228,0.411964290032756,0.515810021780908,0.815274518766273,NaN,NaN,NaN,NaN,NaN,0.53125,0.46875,0.53125,0.34375,0.84375,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.5,0.625,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.666666666666667,0.607142857142857,0.0625,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.625,0.625,0.625,1,1,1,1,1,64,0.5,NaN,NaN,0.3,NaN,0.333333333333333,1,0,0,0.25,0.5,0.166666666666667,0.333333333333333,0,0.5,1,0.625,0.3,0.666666666666667,0.333333333333333,0,0.478300296531415,0.386999072483832,0.394365263452528,0.417977268783034,1.00539273454569,0.69928270338778,0.528135616956661,0.53198803864143,0.562814864467782,0.53415350613659,0.53125,0.3125,0.5625,0.59375,0.671875,0.78125,0.703125,0.625,0.671875,0.75,NaN,0.59375,0.692307692307692,0.625,0.53125,0.375,0.386363636363636,0.375,0.423076923076923,0.421875,NaN,NaN,0.315789473684211,0.392857142857143,0.203125,0.109375,0.290322580645161,0.375,0.328125,0.28125,NaN,0.59375,0.6875,0.53125,0.484375,0.234375,0.390625,0.453125,0.546875,0.390625,64,0.75,48,3.86653844064444e-05
TMS_behavior_131_20190614T120536.mat,131,20190614,12:05:36,young,NaN,128,0.588235294117647,0.733333333333333,0.411764705882353,0.333333333333333,0.133333333333333,0.235294117647059,0.28125,0.28125,0.5625,0.375,0.352941176470588,0.4,0.266666666666667,0.352941176470588,0.3125,0.375,0.7,NaN,NaN,0.5,NaN,0.333333333333333,0.666666666666667,0.5,0,0.1,0.166666666666667,0.214285714285714,0.666666666666667,0.333333333333333,0.7,0.666666666666667,0.7,0.5,0.642857142857143,0.333333333333333,0.333333333333333,0.543247531450561,0.530211230968689,0.663488165656418,0.737191530265136,1.70299661392301,NaN,NaN,NaN,NaN,NaN,0.40625,0.53125,0.59375,0.5,0.65625,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.625,0.65625,0.588235294117647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3125,0.5,0.28125,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5625,0.53125,0.5625,1,1,1,1,1,64,0.5,NaN,NaN,0.5,NaN,0.625,0.928571428571429,0.5,0.3125,0.166666666666667,0,0.166666666666667,0.375,0.357142857142857,0.5,0.4375,0.5,0.5,0.333333333333333,0.625,0.0714285714285714,0.536225850560641,0.515065154233071,0.571971142812345,0.666865548297665,1.44244891804647,0.950788480080064,0.704379732824691,0.614153921404977,0.677439112172124,0.793150051202701,0.40625,0.5625,0.59375,0.53125,0.65625,0.65625,0.640625,0.65625,0.515625,0.640625,NaN,0.46875,0.588235294117647,0.75,0.733333333333333,0.3125,0.48936170212766,0.46875,0.622222222222222,0.4375,NaN,NaN,0.4,0.44,0.28125,0.34375,0.365079365079365,0.34375,0.453125,0.328125,NaN,0.46875,0.46875,0.6875,0.375,0.375,0.453125,0.421875,0.578125,0.4375,64,0.640625,41,0.0163828795494116
TMS_behavior_133_20190614T120448.mat,133,20190614,12:04:48,young,NaN,128,0,0.0333333333333333,0.647058823529412,0.678571428571429,0.0714285714285714,0.0294117647058824,0.387096774193548,0.32258064516129,0.4375,0.40625,0,0.0666666666666667,0.133333333333333,0.0588235294117647,0.0625,0.0625,0,NaN,NaN,0,NaN,0,0,0.666666666666667,0.125,0,0.75,0.25,0.6,0.6,0,0.7,0.5,0,0.75,0,1,0.808657161670226,0.642210175724131,0.602964337116646,0.770021076559487,2.15515459304834,NaN,NaN,NaN,NaN,NaN,0.40625,0.53125,0.4375,0.59375,0.625,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.583333333333333,0.625,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,0.592592592592593,0.387096774193548,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.59375,0.71875,0.4375,1,1,1,1,1,64,0,NaN,NaN,0,NaN,0.166666666666667,0,1,0,0,0.5,0.0833333333333333,0.5,0.8,0,0.625,0.333333333333333,0,0.25,0.166666666666667,1,0.696862892818672,0.543786983736254,0.628518997737274,0.65338842914025,1.88261919681599,0.704796092996958,0.356865326023353,0.254027311576237,0.240570597943133,0.260223180894172,0.40625,0.40625,0.40625,0.5625,0.5625,0.578125,0.578125,0.578125,0.578125,0.578125,NaN,0.5625,0.642857142857143,0.6875,0.0333333333333333,0,0,0,0,0,NaN,NaN,0.647058823529412,0.481481481481481,0.32258064516129,0.359375,0.34375,0.359375,0.375,0.375,NaN,0.5625,0.5,0.59375,0.40625,0.015625,0,0,0,0,64,0.578125,37,0.130217738288327
TMS_behavior_134_20190617T115712.mat,134,20190617,11:57:12,young,NaN,128,0.53125,1,0.09375,0.25,0.1,0.34375,0.0967741935483871,0.296875,0.5,0.734375,0.0625,0,0.0625,0.3125,0.0625,0.15625,0.75,NaN,NaN,0.75,NaN,0.5,0.125,0,0,0,0,0.375,0,0.375,0.75,0,0.5,0.75,0.375,0.5,0.875,0.886067267422732,0.714086381577545,0.757693341588492,0.80368437004654,1.933230115068,NaN,NaN,NaN,NaN,NaN,0.625,0.4375,0.375,0.4375,0.75,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.666666666666667,0.625,0.53125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,0.518518518518518,0.0967741935483871,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.5625,0.625,0.5,1,1,1,1,1,64,1,NaN,NaN,1,NaN,1,1,0.2,0.25,0.4,0.666666666666667,0.4,0.142857142857143,0,1,0.583333333333333,0.4,1,0.6,1,0,0.98567957081832,0.636561648415409,1.03080188465628,0.872357524515792,1.35445767854526,0.938867928720356,0.803522792528383,0.716646567138923,0.700850880109101,0.711717895311267,0.53125,0.4375,0.5,0.34375,0.671875,0.734375,0.8125,0.796875,0.8125,0.859375,NaN,0.59375,0.923076923076923,0.53125,1,0.5625,0.214285714285714,0.265625,0.142857142857143,0.15625,NaN,NaN,0.555555555555556,0.7,0.296875,0.15625,0.234375,0.171875,0.140625,0.046875,NaN,0.59375,0.625,0.59375,0.734375,0.40625,0.296875,0.234375,0.171875,0.140625,64,0.859375,55,1.77111159072041e-09
TMS_behavior_135_20190618T105902.mat,135,20190618,10:59:02,young,NaN,128,0.133333333333333,0.411764705882353,0.0666666666666667,0.411764705882353,0.0588235294117647,0.1,0.0625,0.265625,0.40625,0.453125,0,0.352941176470588,0.117647058823529,0.2,0.0625,0.28125,0.25,NaN,NaN,0.166666666666667,NaN,0,0,0,0.166666666666667,0,0,0,0,0.333333333333333,0.25,0.5,0.5,0.166666666666667,0.428571428571429,0,1,0.545928129340609,0.443665742077428,0.534417370314259,0.738408928991703,0.92373924734602,NaN,NaN,NaN,NaN,NaN,0.59375,0.46875,0.5,0.65625,0.8125,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.75,0.625,0.133333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,0.310344827586207,0.0625,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.59375,0.46875,0.40625,1,1,1,1,1,64,0.5,NaN,NaN,0.5,NaN,0.5,0,0.357142857142857,0,0.3,0.5,0,0.5,0.333333333333333,0.5,0.333333333333333,0.3,0.5,0.25,0.5,1,0.529026034475464,0.390553975787043,0.511084355364801,0.576106547621748,1.58964829873912,0.81241172762202,0.333697112677328,0.302634361931268,0.287321433608668,0.214518700931876,0.4375,0.53125,0.40625,0.46875,0.734375,0.703125,0.671875,0.640625,0.75,0.8125,NaN,0.71875,0.666666666666667,0.5625,0.411764705882353,0.25,0.377358490566038,0.46875,0.294117647058824,0.140625,NaN,NaN,0.608695652173913,0.571428571428571,0.265625,0.238095238095238,0.222222222222222,0.34375,0.253968253968254,0.140625,NaN,0.71875,0.5,0.5,0.453125,0.1875,0.3125,0.4375,0.359375,0.21875,64,0.8125,52,2.28330534923771e-07
TMS_behavior_136_20190619T100529.mat,136,20190619,10:05:29,young,NaN,128,0.566666666666667,0.529411764705882,0.1,0.433333333333333,0.176470588235294,0.233333333333333,0.140625,0.333333333333333,0.515625,0.453125,0.0666666666666667,0.470588235294118,0.117647058823529,0.333333333333333,0.09375,0.40625,0.7,NaN,NaN,0.5,NaN,0.666666666666667,0.4,0.1,0,0.2,0.5,0.4,0,0,0.7,0.428571428571429,0.2,0.5,0.6,0.666666666666667,0.6,0.633790991612841,0.592683518858394,0.691957771161469,0.900658999902589,1.31704506356255,NaN,NaN,NaN,NaN,NaN,0.5625,0.46875,0.4375,0.625,0.796875,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.615384615384615,0.6875,0.566666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.578947368421053,0.444444444444444,0.140625,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.46875,0.625,0.515625,1,1,1,1,1,64,0.642857142857143,NaN,NaN,0.5,NaN,0.25,0.833333333333333,0.416666666666667,0.125,0.5,0.5,0.0833333333333333,0.4,0.5,0.642857142857143,0.375,0.7,0.5,0.416666666666667,0.25,0.166666666666667,0.626033477081364,0.533376200295606,0.584710606301087,0.597273257642883,1.38655264567751,0.989875059387487,0.750673108530464,0.67623964322047,0.811025187507767,0.567098086747137,0.53125,0.5,0.4375,0.5625,0.609375,0.609375,0.609375,0.671875,0.71875,0.703125,NaN,0.53125,0.8,0.5625,0.529411764705882,0.5,0.461538461538462,0.40625,0.4375,0.34375,NaN,NaN,0.5,0.413793103448276,0.333333333333333,0.359375,0.359375,0.285714285714286,0.28125,0.296875,NaN,0.53125,0.5625,0.5625,0.453125,0.5,0.5625,0.53125,0.546875,0.546875,64,0.703125,45,0.000781394672414004
TMS_behavior_137_20190619T142612.mat,137,20190619,14:26:12,young,NaN,128,0.222222222222222,0.285714285714286,0.277777777777778,0.285714285714286,0.0714285714285714,0.222222222222222,0.1875,0.25,0.40625,0.375,0.222222222222222,0.285714285714286,0.142857142857143,0.333333333333333,0.1875,0.3125,0,NaN,NaN,0,NaN,0.6,0.166666666666667,0.333333333333333,0,0.0833333333333333,0.5,0.166666666666667,0.2,0.166666666666667,0,0.2,0.416666666666667,0,0.5,0.6,0.833333333333333,0.882513201915572,0.849196212056995,0.982599733437382,0.958825685844204,1.69233396697746,NaN,NaN,NaN,NaN,NaN,0.5,0.4375,0.5,0.5,0.625,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.571428571428571,0.625,0.222222222222222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.611111111111111,0.384615384615385,0.1875,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.5625,0.6875,0.40625,1,1,1,1,1,64,0.75,NaN,NaN,0.2,NaN,0.214285714285714,NaN,0.25,0.0625,0.125,0.2,0.5,0.357142857142857,NaN,0.75,0.5625,0.375,0.2,0.333333333333333,0.214285714285714,NaN,0.890824503901968,0.713798569595383,0.913005709844583,0.946502932727526,1.91140501467453,1.05297903231985,0.842280960780045,0.781598470270183,0.622077276462733,0.69083644489001,0.5625,0.40625,0.53125,0.5625,0.75,0.828125,0.8125,0.8125,0.8125,0.828125,NaN,0.59375,1,0.5625,0.285714285714286,0.234375,0.0980392156862745,0.078125,0.0327868852459016,0.046875,NaN,NaN,0.647058823529412,0.580645161290323,0.25,0.25,0.21875,0.296875,0.28125,0.265625,NaN,0.59375,0.6875,0.59375,0.375,0.140625,0.046875,0.03125,0.03125,0.015625,64,0.828125,53,5.02928991785723e-08
